Artículo;FP;articulo;Artículo Desc.;Deposito;Sector;Pasillo;Col;Nivel;Secuencia;Posición;Paleta;Lote;Tot.Uni.;Tot.Blts.;Sob.Unid.;U;U/B;Ingreso;Venc.;Est.;Mar.;Proveedor;Descripción Prov.
P8521;1;;SEDAL HIDRATACION MICELAR AC 12x340;1;100;CO03;51;2;C;CO03 -051-02C;;;0;0;0;B;1;/  /;30/03/2022;DO;;10327;ORIEN S.A. - SAN BLAS
P8523;1;;DOVEÿDEOÿSTIÿAPÿINVISIBLEÿDRYÿDESO.;1;100;CO01;85;2;A;CO01 -085-02A;104389;1;52;52;0;B;1;30/09/2019;01/06/2021;DO;;10327;ORIEN S.A. - SAN BLAS
P8524;1;;DOVEÿDEOÿROLLONÿAPÿRENOVADORÿROLL-O;1;100;CO01;52;2;B;CO01 -052-02B;104245;1;105;105;0;B;1;27/09/2019;01/05/2021;DO;;10327;ORIEN S.A. - SAN BLAS
P8525;1;;DOVEÿDEOÿROLÿAPÿINVISIBLEÿCAREÿL-ON;1;100;CO01;79;2;B;CO01 -079-02B;104633;1;48;48;0;B;1;01/10/2019;01/05/2021;DO;;10327;ORIEN S.A. - SAN BLAS
P8526;1;;DOVEÿDEOÿROLÿAPÿHIPOALERGENICOÿL-ON;1;100;CO01;70;2;B;CO01 -070-02B;104403;1;17;17;0;B;1;30/09/2019;01/01/2021;DO;;10327;ORIEN S.A. - SAN BLAS
P8528;1;;DOVEÿDEOÿAERÿAPÿINVISÿCAREÿDESO.12x;1;100;CO01;24;2;A;CO01 -024-02A;;;0;0;0;B;1;/  /;01/03/2022;DO;;10327;ORIEN S.A. - SAN BLAS
P8528;1;;DOVEÿDEOÿAERÿAPÿINVISÿCAREÿDESO.12x;1;100;CO01;22;2;B;CO01 -022-02B;;;0;0;0;B;1;/  /;01/03/2022;DO;;10327;ORIEN S.A. - SAN BLAS
P8528;1;;DOVEÿDEOÿAERÿAPÿINVISÿCAREÿDESO.12x;1;100;CO01;22;2;C;CO01 -022-02C;;;0;0;0;B;1;/  /;01/03/2022;DO;;10327;ORIEN S.A. - SAN BLAS
P8528;1;;DOVEÿDEOÿAERÿAPÿINVISÿCAREÿDESO.12x;1;100;CO01;22;2;A;CO01 -022-02A;;;0;0;0;B;1;/  /;01/03/2022;DO;;10327;ORIEN S.A. - SAN BLAS
P8529;1;;DOVE AER AP RENOVADOR DESO.12x65/11;1;100;CO01;36;2;A;CO01 -036-02A;;;0;0;0;B;1;/  /;01/12/2020;DO;;10327;ORIEN S.A. - SAN BLAS
P8529;1;;DOVE AER AP RENOVADOR DESO.12x65/11;1;100;CO01;38;2;A;CO01 -038-02A;104510;1;4;4;0;B;1;30/09/2019;01/04/2022;DO;;10327;ORIEN S.A. - SAN BLAS
P8530;1;;DOVEÿAERÿAPÿHIPOALERGENICOÿDESO.12x;1;100;CO01;77;2;A;CO01 -077-02A;;;0;0;0;B;1;/  /;01/05/2021;DO;;10327;ORIEN S.A. - SAN BLAS
P8530;1;;DOVEÿAERÿAPÿHIPOALERGENICOÿDESO.12x;1;100;CO01;73;2;A;CO01 -073-02A;105118;1;9;9;0;B;1;09/10/2019;01/05/2021;DO;;10327;ORIEN S.A. - SAN BLAS
P8530;1;;DOVEÿAERÿAPÿHIPOALERGENICOÿDESO.12x;1;100;CO01;71;2;B;CO01 -071-02B;;;0;0;0;B;1;/  /;01/05/2021;DO;;10327;ORIEN S.A. - SAN BLAS
P8530;1;;DOVEÿAERÿAPÿHIPOALERGENICOÿDESO.12x;1;100;CO01;75;2;A;CO01 -075-02A;;;0;0;0;B;1;/  /;01/05/2021;DO;;10327;ORIEN S.A. - SAN BLAS
P8532;1;;REXONA JAB ANTIB ORIGINAL JBON 108x;1;100;CO02;39;3;C;CO02 -039-03C;103991;1;209;209;0;B;1;25/09/2019;01/05/2050;DO;;10327;ORIEN S.A. - SAN BLAS
P8533;1;;REXONA JAB ANTIB ORIGINAL JBON 36x3;1;100;CO02;45;3;A;CO02 -045-03A;103983;1;40;40;0;B;1;25/09/2019;01/05/2050;DO;;10327;ORIEN S.A. - SAN BLAS
P8534;1;;REXONAÿJABÿANTIBACTERIALÿALOEÿJBONÿ;1;100;CO02;49;3;A;CO02 -049-03A;;;0;0;0;B;1;/  /;01/05/2050;DO;;10327;ORIEN S.A. - SAN BLAS
P8536;1;;SIMPLE GENTLE CARE DESO.ROLL-ON x50;1;100;CO01;58;2;A;CO01 -058-02A;104418;1;83;83;0;B;1;30/09/2019;01/11/2019;PV;;10327;ORIEN S.A. - SAN BLAS
P8537;1;;SIMPLEÿGENTLEÿINVISIBLEÿDESO.ROLL-O;1;100;CO01;60;2;A;CO01 -060-02A;105113;1;152;152;0;B;1;09/10/2019;01/11/2019;PV;;10327;ORIEN S.A. - SAN BLAS
P8538;1;;SIMPLE GENTLE CARE AER AP x150ml;1;100;CO01;44;2;A;CO01 -044-02A;;;0;0;0;B;1;/  /;01/10/2020;DO;;10327;ORIEN S.A. - SAN BLAS
P8538;1;;SIMPLE GENTLE CARE AER AP x150ml;1;100;CO01;46;2;A;CO01 -046-02A;104399;1;23;23;0;B;1;30/09/2019;01/10/2022;DO;;10327;ORIEN S.A. - SAN BLAS
P8539;1;;SIMPLE INVISIBLE AER AP x150ml;1;100;CO01;48;2;A;CO01 -048-02A;;;0;0;0;B;1;/  /;01/11/2020;DO;;10327;ORIEN S.A. - SAN BLAS
P8539;1;;SIMPLE INVISIBLE AER AP x150ml;1;100;CO01;50;2;A;CO01 -050-02A;104404;1;6;6;0;B;1;30/09/2019;01/11/2020;DO;;10327;ORIEN S.A. - SAN BLAS
P8540;1;;SIMPLEÿCRÿHIDRATANTEÿFACIALÿSPF15ÿc;1;100;CO01;55;3;A;CO01 -055-03A;104201;1;62;62;0;B;1;27/09/2019;01/10/2020;DO;;10327;ORIEN S.A. - SAN BLAS
P8541;1;;SIMPLEÿLIMPIADORÿFAC.HUMECTANTEÿREF;1;100;CO01;53;3;A;CO01 -053-03A;104194;1;60;60;0;B;1;27/09/2019;01/01/2020;DO;;10327;ORIEN S.A. - SAN BLAS
P8542;1;;SIMPLEÿLIMPIADORÿFAC.HUMECTANTEÿMOI;1;100;CO01;51;3;C;CO01 -051-03C;103838;1;129;129;0;B;1;25/09/2019;01/10/2020;DO;;10327;ORIEN S.A. - SAN BLAS
P8543;1;;SIMPLE DESMAQUILLANTE OJOS env.x125;1;100;CO01;51;3;B;CO01 -051-03B;104503;1;11;11;0;B;1;30/09/2019;10/10/2020;DO;;10327;ORIEN S.A. - SAN BLAS
P8544;1;;SIMPLE AGUA MICELAR env.x125ml;1;100;CO01;49;3;C;CO01 -049-03C;103840;1;114;114;0;B;1;25/09/2019;01/10/2020;DO;;10327;ORIEN S.A. - SAN BLAS
P8545;1;;SIMPLE TOA LIMPIEZA toa x25u;1;100;CO01;3;3;A;CO01 -003-03A;104032;1;72;72;0;B;1;25/09/2019;01/08/2020;DO;;10327;ORIEN S.A. - SAN BLAS
P8545;1;;SIMPLE TOA LIMPIEZA toa x25u;1;100;CO01;1;3;A;CO01 -001-03A;104034;1;34;34;0;B;1;25/09/2019;01/08/2020;DO;;10327;ORIEN S.A. - SAN BLAS
P8545;1;;SIMPLE TOA LIMPIEZA toa x25u;1;100;CO01;1;3;C;CO01 -001-03C;;;0;0;0;B;1;/  /;01/08/2020;DO;;10327;ORIEN S.A. - SAN BLAS
P8545;1;;SIMPLE TOA LIMPIEZA toa x25u;1;100;CO01;5;3;A;CO01 -005-03A;104033;1;72;72;0;B;1;25/09/2019;01/08/2020;DO;;10327;ORIEN S.A. - SAN BLAS
P8546;1;;SIMPLEÿTOAÿLIMPIEZAÿc/AGUAÿMICELARÿ;1;100;CO01;11;3;A;CO01 -011-03A;103860;1;72;72;0;B;1;25/09/2019;13/09/2020;DO;;10327;ORIEN S.A. - SAN BLAS
P8546;1;;SIMPLEÿTOAÿLIMPIEZAÿc/AGUAÿMICELARÿ;1;100;CO01;9;3;B;CO01 -009-03B;103812;1;72;72;0;B;1;25/09/2019;14/09/2020;DO;;10327;ORIEN S.A. - SAN BLAS
P8546;1;;SIMPLEÿTOAÿLIMPIEZAÿc/AGUAÿMICELARÿ;1;100;CO01;9;3;A;CO01 -009-03A;103859;1;72;72;0;B;1;25/09/2019;13/09/2020;DO;;10327;ORIEN S.A. - SAN BLAS
P8546;1;;SIMPLEÿTOAÿLIMPIEZAÿc/AGUAÿMICELARÿ;1;100;CO01;7;3;A;CO01 -007-03A;;;0;0;0;B;1;/  /;13/09/2020;DO;;10327;ORIEN S.A. - SAN BLAS
P8546;1;;SIMPLEÿTOAÿLIMPIEZAÿc/AGUAÿMICELARÿ;1;100;CO01;9;3;C;CO01 -009-03C;;;0;0;0;B;1;/  /;13/09/2020;DO;;10327;ORIEN S.A. - SAN BLAS
P8572;1;;AXE DEO AER BODY SPRAY RIVER x150ml;1;100;CO02;75;2;A;CO02 -075-02A;;;0;0;0;B;1;/  /;10/04/2022;DO;;10327;ORIEN S.A. - SAN BLAS
P8573;1;;AXE DEO AER BODY SPRAY BOCA x150ml;1;100;CO02;79;2;B;CO02 -079-02B;;;0;0;0;B;1;/  /;01/07/2022;DO;;10327;ORIEN S.A. - SAN BLAS
P8576;1;;DOVEÿSUPERÿACONDICIONADORÿFACTORÿNU;1;100;CO03;51;3;C;CO03 -051-03C;;;0;0;0;B;1;/  /;01/04/2022;DO;;10327;ORIEN S.A. - SAN BLAS
P8577;1;;DOVEÿAERÿANTITRANSPIRANTEÿGOÿFRESHÿ;1;100;CO02;29;2;A;CO02 -029-02A;;;0;0;0;B;1;/  /;01/10/2021;DO;;10327;ORIEN S.A. - SAN BLAS
P8577;1;;DOVEÿAERÿANTITRANSPIRANTEÿGOÿFRESHÿ;1;100;CO02;19;2;B;CO02 -019-02B;;;0;0;0;B;1;/  /;01/10/2021;DO;;10327;ORIEN S.A. - SAN BLAS
P8577;1;;DOVEÿAERÿANTITRANSPIRANTEÿGOÿFRESHÿ;1;100;CO02;25;2;A;CO02 -025-02A;;;0;0;0;B;1;/  /;01/10/2021;DO;;10327;ORIEN S.A. - SAN BLAS
P8577;1;;DOVEÿAERÿANTITRANSPIRANTEÿGOÿFRESHÿ;1;100;CO02;23;2;A;CO02 -023-02A;;;0;0;0;B;1;/  /;01/10/2021;DO;;10327;ORIEN S.A. - SAN BLAS
P8577;1;;DOVEÿAERÿANTITRANSPIRANTEÿGOÿFRESHÿ;1;100;CO02;21;2;C;CO02 -021-02C;;;0;0;0;B;1;/  /;01/10/2021;DO;;10327;ORIEN S.A. - SAN BLAS
P8577;1;;DOVEÿAERÿANTITRANSPIRANTEÿGOÿFRESHÿ;1;100;CO02;21;2;B;CO02 -021-02B;;;0;0;0;B;1;/  /;01/10/2021;DO;;10327;ORIEN S.A. - SAN BLAS
P8577;1;;DOVEÿAERÿANTITRANSPIRANTEÿGOÿFRESHÿ;1;100;CO02;27;2;A;CO02 -027-02A;;;0;0;0;B;1;/  /;01/10/2021;DO;;10327;ORIEN S.A. - SAN BLAS
P8577;1;;DOVEÿAERÿANTITRANSPIRANTEÿGOÿFRESHÿ;1;100;CO02;21;2;A;CO02 -021-02A;;;0;0;0;B;1;/  /;01/10/2021;DO;;10327;ORIEN S.A. - SAN BLAS
P8578;1;;DOVEÿDEOÿROLLÿONÿGOÿFRESHÿGRANÿVERB;1;100;CO02;28;2;A;CO02 -028-02A;;;0;0;0;B;1;/  /;01/04/2021;DO;;10327;ORIEN S.A. - SAN BLAS
P8579;1;;LUX HW FLOR DE VERBENA 250ml;1;100;CO02;17;3;A;CO02 -017-03A;104062;1;72;72;0;B;1;25/09/2019;01/02/2021;DO;;10327;ORIEN S.A. - SAN BLAS
P8579;1;;LUX HW FLOR DE VERBENA 250ml;1;100;CO02;19;3;A;CO02 -019-03A;;;0;0;0;B;1;/  /;01/02/2021;DO;;10327;ORIEN S.A. - SAN BLAS
P8579;1;;LUX HW FLOR DE VERBENA 250ml;1;100;CO02;15;3;A;CO02 -015-03A;104060;1;49;49;0;B;1;25/09/2019;01/02/2021;DO;;10327;ORIEN S.A. - SAN BLAS
P8581;1;;AXEÿDEOÿAERÿANTITRANSPIRANTEÿRIVERÿ;1;100;CO02;81;2;A;CO02 -081-02A;104357;1;3;3;0;B;1;27/09/2019;01/05/2021;DO;;10327;ORIEN S.A. - SAN BLAS
P8582;1;;AXE DEO AER ANTITRANSPIRANTE BOCA x;1;100;CO02;69;2;C;CO02 -069-02C;104396;1;5;5;0;B;1;30/09/2019;01/06/2022;DO;;10327;ORIEN S.A. - SAN BLAS
P8613;1;;TAMPAX REGULAR tampones x8u;1;100;CO02;28;3;A;CO02 -028-03A;105938;1;119;119;0;B;1;18/10/2019;01/02/2024;DO;;10335;
P8631;1;;HERBALÿESSENCESÿBIOÿRENEW-WHITEÿGRA;1;100;CO03;39;2;C;CO03 -039-02C;105438;1;73;73;0;B;1;16/10/2019;01/04/2021;DO;;10335;
P8632;1;;TAMPAX SUPER tampones x8u;1;100;CO02;60;3;A;CO02 -060-03A;105934;1;86;86;0;B;1;18/10/2019;01/04/2024;DO;;10335;
P8634;1;;PANTENE 3  SUMMER ED AC x170ml;1;100;CO03;77;3;A;CO03 -077-03A;105439;1;20;20;0;B;1;16/10/2019;01/02/2021;DO;;10335;
P8635;1;;PANTENE 3  SUMMER ED CPP x300ml;1;100;CO03;73;3;A;CO03 -073-03A;105464;1;77;77;0;B;1;16/10/2019;01/08/2021;DO;;10335;
P8654;1;;NEXXUS EMERGENCEE AC x250ml;1;100;CO01;44;3;A;CO01 -044-03A;104504;1;1;1;0;B;1;30/09/2019;01/05/2050;DO;;10327;ORIEN S.A. - SAN BLAS
P8655;1;;NEXXUS NUTRITIVE RESTORING AC x250m;1;100;CO01;46;3;A;CO01 -046-03A;;;0;0;0;B;1;/  /;01/01/2021;DO;;10327;ORIEN S.A. - SAN BLAS
P8656;1;;NEXXUS OIL INFINITE AC x250ml;1;100;CO01;50;3;A;CO01 -050-03A;104184;1;6;6;0;B;1;27/09/2019;01/02/2021;DO;;10327;ORIEN S.A. - SAN BLAS
P8656;1;;NEXXUS OIL INFINITE AC X250ML;1;100;CO01;50;3;B;CO01 -050-03B;;;0;0;0;B;1;/  /;/  /;DL;;10327;ORIEN S.A. - SAN BLAS
P8657;1;;NEXXUS YOUTH RENEWAL RESTORING AC x;1;100;CO01;62;3;C;CO01 -062-03C;;;0;0;0;B;1;/  /;01/02/2021;DO;;10327;ORIEN S.A. - SAN BLAS
P8658;1;;NEXXUS YOUTH RENEWAL BALANCING SH x;1;100;CO01;50;3;C;CO01 -050-03C;;;0;0;0;B;1;/  /;16/02/2021;DO;;10327;ORIEN S.A. - SAN BLAS
P8659;1;;NEXXUS EMERGENCEE SH x250ml;1;100;CO01;52;3;A;CO01 -052-03A;;;0;0;0;B;1;/  /;01/02/2021;DO;;10327;ORIEN S.A. - SAN BLAS
P8660;1;;NEXXUS NUTRITIVE RESTORING SH x250m;1;100;CO01;52;3;B;CO01 -052-03B;;;0;0;0;B;1;/  /;01/01/2021;DO;;10327;ORIEN S.A. - SAN BLAS
P8661;1;;NEXXUS OIL INFINITE SH x250ml;1;100;CO01;52;3;C;CO01 -052-03C;;;0;0;0;B;1;/  /;01/02/2021;DO;;10327;ORIEN S.A. - SAN BLAS
P8953;1;;DOVE AGUACATE cr.x400ml;1;100;CO01;19;3;C;CO01 -019-03C;103837;1;108;108;0;B;1;25/09/2019;01/08/2020;DO;;10327;ORIEN S.A. - SAN BLAS
P8953;1;;DOVE AGUACATE cr.x400ml;1;100;CO01;19;3;A;CO01 -019-03A;103861;1;28;28;0;B;1;25/09/2019;01/08/2020;DO;;10327;ORIEN S.A. - SAN BLAS
P8954;1;;DOVE COCO&ALMENDRA cr.x400ml;1;100;CO01;29;3;B;CO01 -029-03B;104239;1;56;56;0;B;1;27/09/2019;01/09/2020;DO;;10327;ORIEN S.A. - SAN BLAS
P8955;1;;DOVE MANGO cr.x400ml;1;100;CO01;63;3;A;CO01 -063-03A;104208;1;7;7;0;B;1;27/09/2019;01/08/2020;DO;;10327;ORIEN S.A. - SAN BLAS
P8957;1;;REXONAÿEFFICIENTÿSPORTÿANTIBACTERIA;1;100;CO01;54;3;A;CO01 -054-03A;104018;1;107;107;0;B;1;25/09/2019;01/05/2022;DO;;10327;ORIEN S.A. - SAN BLAS
P8968;1;;LUX FLOR DE VERBENA JBON LIQ.x250ml;1;100;CO02;83;3;A;CO02 -083-03A;103980;1;4;4;0;B;1;25/09/2019;01/10/2020;DO;;10327;ORIEN S.A. - SAN BLAS
P8971;1;;LUX FLOR DE VAINILLA JBON x125g x1u;1;100;CO02;67;3;A;CO02 -067-03A;103967;1;168;168;0;B;1;25/09/2019;01/05/2050;DO;;10327;ORIEN S.A. - SAN BLAS
P8972;1;;LUX FLOR DE VERBENA JBON x125g x1u;1;100;CO02;53;3;A;CO02 -053-03A;104305;1;20;20;0;B;1;27/09/2019;01/05/2050;DO;;10327;ORIEN S.A. - SAN BLAS
P8973;1;;LUX ORQUIDEA NEGRA JBON x125g x1u;1;100;CO02;59;3;C;CO02 -059-03C;103968;1;107;107;0;B;1;25/09/2019;01/05/2050;DO;;10327;ORIEN S.A. - SAN BLAS
P8975;1;;DOVE MICELAR ANTI-STRESS JBON LIQ.x;1;100;CO02;71;3;B;CO02 -071-03B;104313;1;6;6;0;B;1;27/09/2019;01/01/2021;DO;;10327;ORIEN S.A. - SAN BLAS
P8976;1;;LUX JAZMIN JBON LIQ.x250ml;1;100;CO02;79;3;B;CO02 -079-03B;;;0;0;0;B;1;/  /;01/11/2020;DO;;10327;ORIEN S.A. - SAN BLAS
P9096;1;;LUX ROSAS FRANCESAS JBON LIQ.x250ml;1;100;CO02;81;3;C;CO02 -081-03C;104029;1;15;15;0;B;1;25/09/2019;01/10/2020;DO;;10327;ORIEN S.A. - SAN BLAS
P9102;1;;HEAD&SHOULDERS SUAVE&MANEJABLE SH x;1;100;CO02;46;2;A;CO02 -046-02A;103712;1;144;144;0;B;1;24/09/2019;11/12/2021;DO;;10327;ORIEN S.A. - SAN BLAS
P9103;1;;HEAD&SHOULDERS SUAVE&MANEJABLE AC x;1;100;CO03;53;3;A;CO03 -053-03A;103664;1;96;96;0;B;1;24/09/2019;20/02/2022;DO;;10327;ORIEN S.A. - SAN BLAS
P9106;1;;LUX JAZMIN JBON x125g x1u;1;100;CO02;47;3;A;CO02 -047-03A;103989;1;272;272;0;B;1;25/09/2019;01/05/2050;DO;;10327;ORIEN S.A. - SAN BLAS
P9361;1;;HEAD&SHOULDERSÿHUMECTANTEÿCASPAÿenv;1;100;CO03;57;2;A;CO03 -057-02A;105424;1;24;24;0;B;1;16/10/2019;22/06/2022;DO;;10335;
P9362;1;;HEAD&SHOULDERS HUMECTANTE SH x375ml;1;100;CO02;20;2;C;CO02 -020-02C;105467;1;36;36;0;B;1;16/10/2019;23/06/2022;DO;;10335;
P9363;1;;HEAD&SHOULDERS HUMECTANTE AC x375ml;1;100;CO03;45;3;A;CO03 -045-03A;105069;1;28;28;0;B;1;09/10/2019;30/03/2022;DO;;10327;ORIEN S.A. - SAN BLAS
P9364;1;;HEAD&SHOULDERS HUMECTANTE AC x180ml;1;100;CO02;78;2;A;CO02 -078-02A;105426;1;23;23;0;B;1;16/10/2019;19/06/2022;DO;;10335;
P9365;1;;HEAD&SHOULDERSÿPROTECCIONÿCAIDAÿSHÿ;1;100;CO02;12;2;B;CO02 -012-02B;105434;1;11;11;0;B;1;16/10/2019;15/06/2022;DO;;10335;
P9366;1;;HEAD&SHOULDERSÿPROTECCIONÿCAIDAÿACÿ;1;100;CO02;70;2;C;CO02 -070-02C;105423;1;26;26;0;B;1;16/10/2019;19/06/2022;DO;;10335;
P9367;1;;HEAD&SHOULDERSÿPROTECCIONÿCAIDAÿSHÿ;1;100;CO03;47;3;A;CO03 -047-03A;105465;1;5;5;0;B;1;16/10/2019;01/07/2022;DO;;10335;
P9368;1;;HEAD&SHOULDERSÿPROTECCIONÿCAIDAÿACÿ;1;100;CO03;79;2;A;CO03 -079-02A;105413;1;21;21;0;B;1;16/10/2019;03/06/2022;DO;;10335;
P9369;1;;HEAD&SHOULDERS INSTANT RELIEF SH x3;1;100;CO02;29;2;B;CO02 -029-02B;105410;1;36;36;0;B;1;16/10/2019;24/06/2022;DO;;10335;
P9370;1;;HEAD&SHOULDERS INSTANT RELIEF AC x3;1;100;CO03;41;3;B;CO03 -041-03B;105415;1;20;20;0;B;1;16/10/2019;16/06/2022;DO;;10335;
P9371;1;;HEAD&SHOULDERS INSTANT RELIEF SH x1;1;100;CO03;29;2;B;CO03 -029-02B;105428;1;17;17;0;B;1;16/10/2019;13/06/2022;DO;;10335;
P9372;1;;HEAD&SHOULDERS INSTANT RELIEF AC x1;1;100;CO02;50;2;A;CO02 -050-02A;105436;1;17;17;0;B;1;16/10/2019;02/05/2022;DO;;10335;
P9373;1;;HEAD&SHOULDERS MANZANA FRESH AC x18;1;100;CO02;56;2;A;CO02 -056-02A;103790;1;17;17;0;B;1;24/09/2019;04/02/2022;DO;;10327;ORIEN S.A. - SAN BLAS
P9375;1;;HEAD&SHOULDERS MANZANA FRESH SH x37;1;100;CO02;2;3;B;CO02 -002-03B;105420;1;33;33;0;B;1;16/10/2019;26/08/2022;DO;;10335;
P9376;1;;HEAD&SHOULDERS MANZANA FRESH AC x37;1;100;CO03;67;2;A;CO03 -067-02A;105419;1;26;26;0;B;1;16/10/2019;02/06/2022;DO;;10335;
P9378;1;;HEAD&SHOULDERS SUAVE&MANEJABLE AC x;1;100;CO03;89;2;A;CO03 -089-02A;103817;1;56;56;0;B;1;24/09/2019;10/01/3022;DO;;10327;ORIEN S.A. - SAN BLAS
P9380;1;;HEAD&SHOULDERS SUAVE&MANEJABLE SH x;1;100;CO03;41;3;C;CO03 -041-03C;105068;1;79;79;0;B;1;09/10/2019;01/09/2022;DO;;10327;ORIEN S.A. - SAN BLAS
P9381;1;;HEAD&SHOULDERSÿOLDÿSPICEÿLIMPIEZAÿP;1;100;CO02;82;2;A;CO02 -082-02A;104301;1;5;5;0;B;1;27/09/2019;04/12/2021;DO;;10327;ORIEN S.A. - SAN BLAS
P9382;1;;HEAD&SHOULDERSÿOLDÿSPICEÿLIMPIEZAÿP;1;100;CO01;75;3;A;CO01 -075-03A;105421;1;18;18;0;B;1;16/10/2019;07/07/2022;DO;;10335;
P9383;1;;HEAD&SHOULDERS 3EN1 MEN env.x180ml;1;100;CO03;42;4;C;CO03 -042-04C;105458;1;14;14;0;B;1;16/10/2019;22/06/2022;DO;;10335;
P9384;1;;HEAD&SHOULDERS 3EN1 MEN env.x375ml;1;100;CO03;51;3;A;CO03 -051-03A;105463;1;29;29;0;B;1;16/10/2019;01/06/2022;DO;;10335;
P9388;1;;SEDALÿSUPERACONDICIONADORÿ1MINÿREPA;1;100;CO02;52;2;A;CO02 -052-02A;103791;1;19;19;0;B;1;24/09/2019;01/11/2021;DO;;10327;ORIEN S.A. - SAN BLAS
P10208;1;;DOVE TH LIMP.MICELAR toa.húmedas x2;1;100;CO01;41;3;A;CO01 -041-03A;104181;1;53;53;0;B;1;27/09/2019;01/08/2020;DO;;10327;ORIEN S.A. - SAN BLAS
P10210;1;;DOVE AGUA MICELAR fco.x200ml;1;100;CO01;21;3;A;CO01 -021-03A;104055;1;171;171;0;B;1;25/09/2019;01/09/2020;DO;;10327;ORIEN S.A. - SAN BLAS
P10210;1;;DOVE AGUA MICELAR fco.x200ml;1;100;CO01;19;3;B;CO01 -019-03B;104672;1;13;13;0;B;1;01/10/2019;01/05/2022;DO;;10327;ORIEN S.A. - SAN BLAS
P10211;1;;DOVE LIMP.MOUSSE 3EN1 fco.x150ml;1;100;CO01;25;3;A;CO01 -025-03A;104189;1;116;116;0;B;1;27/09/2019;14/08/2020;DO;;10327;ORIEN S.A. - SAN BLAS
P10212;1;;DOVEÿLIMP.ESPUMAÿHIDRATANTEÿESENCIA;1;100;CO01;23;3;A;CO01 -023-03A;104225;1;59;59;0;B;1;27/09/2019;01/09/2020;DO;;10327;ORIEN S.A. - SAN BLAS
P10213;1;;DOVEÿLIMP.ESPUMAÿPURIFICADORAÿPROFU;1;100;CO01;29;3;A;CO01 -029-03A;104207;1;26;26;0;B;1;27/09/2019;01/09/2020;DO;;10327;ORIEN S.A. - SAN BLAS
P10214;1;;DOVEÿLIMP.ESPUMAÿEXFOLIANTEÿREVITAL;1;100;CO01;27;3;A;CO01 -027-03A;104185;1;42;42;0;B;1;27/09/2019;01/08/2020;DO;;10327;ORIEN S.A. - SAN BLAS
P10732;1;;DOVEÿKERATINE&VAINILLAÿJBONÿLIQ.x22;1;100;CO02;85;3;A;CO02 -085-03A;104304;1;12;12;0;B;1;27/09/2019;01/04/2021;DO;;10327;ORIEN S.A. - SAN BLAS
P10736;1;;NEUTROGENAÿPURIFIEDÿSKINÿTHÿDESMAQ.;1;100;CO01;56;3;A;CO01 -056-03A;105128;1;119;119;0;B;1;08/10/2019;01/02/2021;DO;;10307;JOHNSON Y JOHNSON DE ARGENTINA
P10736;1;;NEUTROGENAÿPURIFIEDÿSKINÿTHÿDESMAQ.;1;100;CO01;59;2;B;CO01 -059-02B;105104;1;180;180;0;B;1;08/10/2019;01/02/2021;DO;;10307;JOHNSON Y JOHNSON DE ARGENTINA
P11361;1;;DOVEÿDERMASERIESÿSOOTHINGÿCORPORALÿ;1;100;CO01;60;3;A;CO01 -060-03A;104180;1;61;61;0;B;1;27/09/2019;01/01/2020;DO;;10327;ORIEN S.A. - SAN BLAS
P11362;1;;DOVEÿDERMASERIESÿREPLENISHINGÿCORPO;1;100;CO01;3;2;A;CO01 -003-02A;103844;1;60;60;0;B;1;25/09/2019;01/05/2021;DO;;10327;ORIEN S.A. - SAN BLAS
P11362;1;;DOVEÿDERMASERIESÿREPLENISHINGÿCORPO;1;100;CO03;10;5;;CO03 -010-05;104059;1;72;72;0;B;1;25/09/2019;01/05/2021;DO;;10327;ORIEN S.A. - SAN BLAS
P11362;1;;DOVEÿDERMASERIESÿREPLENISHINGÿCORPO;1;100;CO03;10;5;;CO03 -010-05;104058;1;26;26;0;B;1;25/09/2019;01/05/2021;DO;;10327;ORIEN S.A. - SAN BLAS
P11362;1;;DOVEÿDERMASERIESÿREPLENISHINGÿCORPO;1;100;CO03;10;5;;CO03 -010-05;103845;1;72;72;0;B;1;25/09/2019;01/05/2021;DO;;10327;ORIEN S.A. - SAN BLAS
P11363;1;;DOVEÿDERMASERIESÿREPLENISHINGÿFAC.ÿ;1;100;CO01;60;3;B;CO01 -060-03B;104230;1;83;83;0;B;1;27/09/2019;01/08/2020;DO;;10327;ORIEN S.A. - SAN BLAS
P11364;1;;DOVEÿDERMASERIESÿGENTLEÿCLEASINGÿLI;1;100;CO01;5;2;A;CO01 -005-02A;103836;1;135;135;0;B;1;25/09/2019;01/02/2021;DO;;10327;ORIEN S.A. - SAN BLAS
P11429;1;;ST.IVESÿMASCARAÿFAC.GROWÿAPRICOTÿma;1;100;CO01;59;3;C;CO01 -059-03C;;;0;0;0;B;1;/  /;17/10/2021;DO;;10327;ORIEN S.A. - SAN BLAS
P11430;1;;ST.IVESÿMASCARAÿFAC.SOOTHÿOATÿMEALÿ;1;100;CO01;59;3;B;CO01 -059-03B;;;0;0;0;B;1;/  /;18/06/2021;DO;;10327;ORIEN S.A. - SAN BLAS
P11528;1;;AXE ICE CHILL DESO.STICK x50g;1;100;CO02;81;2;B;CO02 -081-02B;104707;1;17;17;0;B;1;02/10/2019;01/02/2022;DO;;10327;ORIEN S.A. - SAN BLAS
